Data,Label
"<p></p><p>Respected Sir / Madam I am developing code for DFT of sequence. I am posting the code for you. The problem I am facing is the length of the sequence it is request statement is appearing again. Yous help will be priceless. Yours sincerely T.V.Chandra shekar</p><pre style=""font-family:Monospaced;font-style:normal;font-size:12.0;""><span style=""color:rgb(50,185,185);"">clc</span><span style=""color:rgb(0,0,0);"">;</span>\\n<span style=""color:rgb(50,185,185);"">clear</span><span style=""color:rgb(0,0,0);"">;</span>\\n<span style=""color:rgb(100,174,100);font-style:italic;"">//delete(gcf());</span>\\n\\n<span style=""color:rgb(0,0,0);"">x</span> <span style=""color:rgb(92,92,92);"">=</span> <span style=""color:rgb(174,92,176);text-decoration:underline;"">input</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(188,143,143);"">Enter The Sequence</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n<span style=""color:rgb(0,0,0);"">N</span><span style=""color:rgb(92,92,92);"">=</span><span style=""color:rgb(50,185,185);"">length</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(0,0,0);"">x</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n<span style=""color:rgb(174,92,176);text-decoration:underline;"">subplot</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(188,143,143);"">3</span><span style=""color:rgb(0,0,0);"">,</span><span style=""color:rgb(188,143,143);"">1</span><span style=""color:rgb(0,0,0);"">,</span><span style=""color:rgb(188,143,143);"">1</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n<span style=""color:rgb(50,185,185);"">plot2d3</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(188,143,143);"">""</span><span style=""color:rgb(188,143,143);"">gnn</span><span style=""color:rgb(188,143,143);"">""</span><span style=""color:rgb(0,0,0);"">,</span><span style=""color:rgb(0,0,0);"">x</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span><span style=""color:rgb(50,185,185);"">set</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(174,92,176);text-decoration:underline;"">gca</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">,</span><span style=""color:rgb(188,143,143);"">""</span><span style=""color:rgb(188,143,143);"">grid</span><span style=""color:rgb(188,143,143);"">""</span><span style=""color:rgb(0,0,0);"">,</span><span style=""color:rgb(74,85,219);"">[</span><span style=""color:rgb(188,143,143);"">1</span> <span style=""color:rgb(188,143,143);"">1</span><span style=""color:rgb(74,85,219);"">]</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n<span style=""color:rgb(50,185,185);"">xgrid</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(50,185,185);"">color</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(188,143,143);"">""</span><span style=""color:rgb(188,143,143);"">green</span><span style=""color:rgb(188,143,143);"">""</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n<span style=""color:rgb(50,185,185);"">xtitle</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(188,143,143);"">Input Sequence</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(0,0,0);"">,</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(188,143,143);"">n Time Axis</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(0,0,0);"">,</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(188,143,143);"">Amplitude</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n<span style=""color:rgb(0,0,0);"">s</span> <span style=""color:rgb(92,92,92);"">=</span> <span style=""color:rgb(50,185,185);"">zeros</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(188,143,143);"">1</span><span style=""color:rgb(0,0,0);"">,</span><span style=""color:rgb(50,185,185);"">length</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(0,0,0);"">N</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n\\n<span style=""color:rgb(100,174,100);font-style:italic;"">//DFT Code</span>\\n<span style=""color:rgb(160,32,240);"">for</span> <span style=""color:rgb(0,0,0);"">k</span><span style=""color:rgb(92,92,92);"">=</span><span style=""color:rgb(188,143,143);"">0</span><span style=""color:rgb(255,170,0);"">:</span><span style=""color:rgb(0,0,0);"">N</span><span style=""color:rgb(92,92,92);"">-</span><span style=""color:rgb(188,143,143);"">1</span> \\n    <span style=""color:rgb(0,0,0);"">s</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(0,0,0);"">k</span><span style=""color:rgb(92,92,92);"">+</span><span style=""color:rgb(188,143,143);"">1</span><span style=""color:rgb(74,85,219);"">)</span> <span style=""color:rgb(92,92,92);"">=</span> <span style=""color:rgb(188,143,143);"">0</span><span style=""color:rgb(0,0,0);"">;</span>\\n    <span style=""color:rgb(160,32,240);"">for</span> <span style=""color:rgb(0,0,0);"">n</span> <span style=""color:rgb(92,92,92);"">=</span> <span style=""color:rgb(188,143,143);"">0</span><span style=""color:rgb(255,170,0);"">:</span><span style=""color:rgb(0,0,0);"">N</span><span style=""color:rgb(92,92,92);"">-</span><span style=""color:rgb(188,143,143);"">1</span>\\n        <span style=""color:rgb(0,0,0);"">s</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(0,0,0);"">k</span><span style=""color:rgb(92,92,92);"">+</span><span style=""color:rgb(188,143,143);"">1</span><span style=""color:rgb(74,85,219);"">)</span> <span style=""color:rgb(92,92,92);"">=</span> <span style=""color:rgb(0,0,0);"">s</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(0,0,0);"">k</span><span style=""color:rgb(92,92,92);"">+</span><span style=""color:rgb(188,143,143);"">1</span><span style=""color:rgb(74,85,219);"">)</span> <span style=""color:rgb(92,92,92);"">+</span> <span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(0,0,0);"">x</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(0,0,0);"">n</span><span style=""color:rgb(92,92,92);"">+</span><span style=""color:rgb(188,143,143);"">1</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(92,92,92);"">.*</span><span style=""color:rgb(50,185,185);"">exp</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(92,92,92);"">-</span><span style=""color:rgb(218,112,214);"">%i</span><span style=""color:rgb(92,92,92);"">*</span><span style=""color:rgb(188,143,143);"">2</span><span style=""color:rgb(92,92,92);"">*</span><span style=""color:rgb(218,112,214);"">%pi</span><span style=""color:rgb(92,92,92);"">*</span><span style=""color:rgb(0,0,0);"">k</span><span style=""color:rgb(92,92,92);"">*</span><span style=""color:rgb(0,0,0);"">n</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(92,92,92);"">/</span><span style=""color:rgb(0,0,0);"">N</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n    <span style=""color:rgb(160,32,240);"">end</span>\\n<span style=""color:rgb(160,32,240);"">end</span>\\n<span style=""color:rgb(50,185,185);"">disp</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(188,143,143);"">Discrete Fourier Transform is : </span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n<span style=""color:rgb(50,185,185);"">disp</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(0,0,0);"">s</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n<span style=""color:rgb(174,92,176);text-decoration:underline;"">subplot</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(188,143,143);"">3</span><span style=""color:rgb(0,0,0);"">,</span><span style=""color:rgb(188,143,143);"">1</span><span style=""color:rgb(0,0,0);"">,</span><span style=""color:rgb(188,143,143);"">2</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n<span style=""color:rgb(50,185,185);"">plot2d3</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(188,143,143);"">""</span><span style=""color:rgb(188,143,143);"">gnn</span><span style=""color:rgb(188,143,143);"">""</span><span style=""color:rgb(0,0,0);"">,</span><span style=""color:rgb(50,185,185);"">abs</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(0,0,0);"">s</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span><span style=""color:rgb(50,185,185);"">xgrid</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(50,185,185);"">color</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(188,143,143);"">""</span><span style=""color:rgb(188,143,143);"">green</span><span style=""color:rgb(188,143,143);"">""</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n<span style=""color:rgb(50,185,185);"">xtitle</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(188,143,143);"">Spectrum</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(0,0,0);"">,</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(188,143,143);"">f Frequency Axis</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(0,0,0);"">,</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(188,143,143);"">Magnitude</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n\\n<span style=""color:rgb(0,0,0);"">N1</span><span style=""color:rgb(92,92,92);"">=</span><span style=""color:rgb(50,185,185);"">length</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(0,0,0);"">s</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n\\n<span style=""color:rgb(160,32,240);"">for</span> <span style=""color:rgb(0,0,0);"">n</span><span style=""color:rgb(92,92,92);"">=</span><span style=""color:rgb(188,143,143);"">0</span><span style=""color:rgb(255,170,0);"">:</span><span style=""color:rgb(0,0,0);"">N1</span><span style=""color:rgb(92,92,92);"">-</span><span style=""color:rgb(188,143,143);"">1</span>\\n    <span style=""color:rgb(0,0,0);"">y</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(0,0,0);"">n</span><span style=""color:rgb(92,92,92);"">+</span><span style=""color:rgb(188,143,143);"">1</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(92,92,92);"">=</span><span style=""color:rgb(188,143,143);"">0</span>\\n   <span style=""color:rgb(160,32,240);"">for</span> <span style=""color:rgb(0,0,0);"">k</span><span style=""color:rgb(92,92,92);"">=</span><span style=""color:rgb(188,143,143);"">0</span><span style=""color:rgb(255,170,0);"">:</span><span style=""color:rgb(0,0,0);"">N1</span><span style=""color:rgb(92,92,92);"">-</span><span style=""color:rgb(188,143,143);"">1</span>\\n       <span style=""color:rgb(0,0,0);"">y</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(0,0,0);"">n</span><span style=""color:rgb(92,92,92);"">+</span><span style=""color:rgb(188,143,143);"">1</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(92,92,92);"">=</span><span style=""color:rgb(0,0,0);"">y</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(0,0,0);"">n</span><span style=""color:rgb(92,92,92);"">+</span><span style=""color:rgb(188,143,143);"">1</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(92,92,92);"">+</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(0,0,0);"">s</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(0,0,0);"">k</span><span style=""color:rgb(92,92,92);"">+</span><span style=""color:rgb(188,143,143);"">1</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(92,92,92);"">.*</span><span style=""color:rgb(50,185,185);"">exp</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(218,112,214);"">%i</span><span style=""color:rgb(92,92,92);"">*</span><span style=""color:rgb(188,143,143);"">2</span><span style=""color:rgb(92,92,92);"">*</span><span style=""color:rgb(218,112,214);"">%pi</span><span style=""color:rgb(92,92,92);"">*</span><span style=""color:rgb(0,0,0);"">k</span><span style=""color:rgb(92,92,92);"">*</span><span style=""color:rgb(0,0,0);"">n</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(92,92,92);"">/</span><span style=""color:rgb(0,0,0);"">N1</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n   <span style=""color:rgb(160,32,240);"">end</span>\\n<span style=""color:rgb(160,32,240);"">end</span>\\n<span style=""color:rgb(50,185,185);"">disp</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(188,143,143);"">Inverse discrete fourier transform</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n<span style=""color:rgb(50,185,185);"">disp</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(50,185,185);"">abs</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(0,0,0);"">y</span><span style=""color:rgb(92,92,92);"">/</span><span style=""color:rgb(0,0,0);"">N1</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n<span style=""color:rgb(174,92,176);text-decoration:underline;"">subplot</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(188,143,143);"">3</span><span style=""color:rgb(0,0,0);"">,</span><span style=""color:rgb(188,143,143);"">1</span><span style=""color:rgb(0,0,0);"">,</span><span style=""color:rgb(188,143,143);"">3</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n<span style=""color:rgb(50,185,185);"">plot2d3</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(188,143,143);"">""</span><span style=""color:rgb(188,143,143);"">gnn</span><span style=""color:rgb(188,143,143);"">""</span><span style=""color:rgb(0,0,0);"">,</span><span style=""color:rgb(50,185,185);"">abs</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(0,0,0);"">y</span><span style=""color:rgb(92,92,92);"">/</span><span style=""color:rgb(0,0,0);"">N1</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span><span style=""color:rgb(50,185,185);"">xgrid</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(50,185,185);"">color</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(188,143,143);"">""</span><span style=""color:rgb(188,143,143);"">green</span><span style=""color:rgb(188,143,143);"">""</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n<span style=""color:rgb(50,185,185);"">xtitle</span><span style=""color:rgb(74,85,219);"">(</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(188,143,143);"">Inverse DFT</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(0,0,0);"">,</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(188,143,143);"">n Time Axis</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(0,0,0);"">,</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(188,143,143);"">Amplitude</span><span style=""color:rgb(188,143,143);"">'</span><span style=""color:rgb(74,85,219);"">)</span><span style=""color:rgb(0,0,0);"">;</span>\\n<span style=""color:rgb(100,174,100);font-style:italic;"">//</span>\\n<span style=""color:rgb(100,174,100);font-style:italic;"">//</span></pre><p></p><p></p>",Not Spam
"How to implement FIR cascade form realization using Scilab?
",Not Spam
"i am using op-amp in my project. i have done the schematic with 0 error but when i converting from <b>kicad-ngspice</b> it shows <b>unknown component lm741</b>.<div>how this problem should be fix...??? </div><div>i have sended a screenshot to the mail. please refer it.</div><div>
</div><div>thank you.</div>",Not Spam
"<span style=""background-color: rgb(255, 255, 255);"">How to install scimax toolbox on Scilab.. </span><font color=""#726f6f"" face=""Helvetica Neue, Helvetica, Arial, sans-serif""><span style=""font-size: 15px; background-color: rgb(252, 252, 252);""> 
Scilab Version - 6.0.0</span></font><div><font color=""#726f6f"" face=""Helvetica Neue, Helvetica, Arial, sans-serif""><span style=""font-size: 15px; background-color: rgb(252, 252, 252);"">OS - Ubuntu 17.10</span></font></div>",Not Spam
"Respected Sir / Madam
                                           I am trying to install scilab 6.0 on ubuntu 16.04 LTS. As soon as I start scilab is crashing. Help in over coming this problem. Your help will be priceless. 

Thank you
T.V.Chandra Shekar
",Not Spam
"Respected Sir / Madam<div>                                          I am plotting the magnitude and phase response of a transfer function in scilab. I have similar code for the same transfer function in matlab. My outputs in scilab are differing with that of matlab. Please help in this regard for drawing proper inference. I am posting the code I have developed. Your help will be priceless.</div><div>
</div><div>Yours sincerely</div><div>T.V.Chandra Shekar</div><div>
</div><div><div>clc;</div><div>clear;</div><div>close;</div><div>
</div><div>s = %s;</div><div>w = 0:0.01:2*%pi;</div><div>num1 = s^3+ 2*s^2 + 0.9*s + 1;</div><div>den1 = s^3 - 0.9*s + 0.8;</div><div>p = syslin('c',num1,den1);</div><div>disp(p.num);</div><div>
</div><div>subplot(2,1,1)</div><div>[h] = freq(num1,den1,w);</div><div>plot2d((w/%pi),abs(h));xgrid(color(""green""));</div><div>a = gca();</div><div>a.x_location = ""origin"";</div><div>a.y_location = ""origin"";</div><div>
</div><div>xtitle('Frequency Response','f Frequency','Magnitude');</div><div>subplot(2,1,2)</div><div>plot2d((w/%pi),atan(h));xgrid(color(""green""));</div><div>a = gca();</div><div>a.x_location = ""origin"";</div><div>a.y_location = ""origin"";</div><div>
</div><div>xtitle('Phase Response','f Frequency','Phase');</div></div><div>
</div><div>
</div>",Not Spam
"hello,i have downloaded eSim in my windows OS,but it is unable to create new project and after making project in KiCad it is unable to use full power sources list like PWM and sine..i think it is not downloaded well please give suggestions",Not Spam
"i have completed my project and converted it to ngspice without any error amd warnings,<div>but nothing has plotted in the simulated graph.</div><div>its blank graph is displayed..!!</div><div>
</div><div>help me to fix this...</div>",Not Spam
"when i click on the esim icon, it opens up till www.BatToExeConverter.com and the closses up. previously i was not having a problem like this.",Not Spam
"PYTHON PLOTTING ERROR  <b>""Error while opening plotting editor. Please look at the console for more details""</b> appears whenever I opt for simulation.<div>GLOBAL LABEL ERROR   Using global label in schematic shows error in ERC as<b> ""Global label not common to any other global level""</b></div><div>NGSPICE ERROR  Using command ""plot v(out)"" shows <b> ""no such vector out"" </b>even though I use a global label 'out' for a node(selecting it as output)</div><div>please give me solutions as soon as possible.</div>",Not Spam
